StudentID,Course,Grade,Section_Grade
STU22,European History AP,11,93.78
STU725,English Literature and Composition AP,11,96.54
STU725,French IV Honors,11,90.09
STU725,Calculus AB AP,11,94.3
STU725,Data Structures Post-AP,11,93.85
STU725,Biology AP,11,97.29
STU725,Environmental Science AP,11,96.58
STU725,Microeconomics AP,11,94.59
STU418,English Literature and Composition AP,11,94.29
STU418,Latin III Honors,11,98.18
STU418,Calculus BC AP,11,97.3
STU418,Data Structures Post-AP,11,94.45
STU418,Biology AP,11,97.26
STU418,Organic Chemistry Post-AP,11,98.77
STU418,European History AP,11,96.56
STU818,English Language and Composition AP,11,94.18
STU818,Spanish IV Honors,11,97.81
STU818,Pre-Calculus Honors,11,90.92
STU818,Computer Science A AP,11,92.98
STU818,Chemistry AP,11,89.8
STU818,European History AP,11,93.9
STU137,English Language and Composition AP,11,90.71
STU137,Spanish IV,11,94.99
STU137,Pre-Calculus Honors,11,80.41
STU137,Environmental Science AP,11,90.79
STU137,Marine Science Honors,11,95.39
STU137,Government and Politics: United States AP,11,93.82
STU117,English Literature and Composition AP,11,94.73
STU117,Studio Art 3-D Design AP,11,97.93
STU117,Spanish IV Honors,11,97.29
STU117,Calculus AB AP,11,89.66
STU117,Chemistry AP,11,91.08
STU117,Psychology AP,11,92.68
STU117,European History AP,11,94.17
STU448,English Literature and Composition AP,11,88.53
STU448,Latin III Honors,11,94.74
STU448,Pre-Calculus Honors,11,87.42
STU448,Computer Science Principles AP,11,93.65
STU448,Biology AP,11,89.86
STU448,European History AP,11,91.69
STU230,English Literature and Composition AP,11,92.08
STU230,French IV,11,81.05
STU230,Pre-Calculus Honors,11,77.48
STU230,Computer Science Principles AP,11,92.05
STU230,Environmental Science AP,11,87.27
STU230,European History AP,11,87.23
STU550,English Language and Composition AP,11,89.21
STU550,Latin II Honors,11,97
STU550,Pre-Calculus,11,84.56
STU550,Environmental Science AP,11,94.81
STU550,Marine Science Honors,11,95.52
STU550,World History AP,11,96.33
STU89,English Language and Composition AP,11,88.52
STU89,Spanish IV,11,92.54
STU89,Pre-Calculus Honors,11,81.7
STU89,Computer Science Principles AP,11,90.93
STU89,Environmental Science AP,11,91.31
STU89,European History AP,11,90.37
STU89,Government and Politics: United States AP,11,90.56
STU17,English Language and Composition AP,11,85.18
STU17,Spanish IV,11,81.1
STU17,Pre-Calculus,11,78.03
STU17,Computer Science A AP,11,82.01
STU17,Marine Science Honors,11,92.47
STU17,European History AP,11,77.92
STU485,English Literature and Composition AP,11,95.58
STU485,Spanish IV Honors,11,98.43
STU485,Calculus AB AP,11,95.95
STU485,Biology AP,11,96.57
STU485,Microeconomics AP,11,93.17
STU122,English Literature and Composition AP,11,92.3
STU122,Spanish IV Honors,11,91.88
STU122,Pre-Calculus,11,94.38
STU122,Environmental Science AP,11,91.36
STU122,Psychology AP,11,93.3
STU122,European History AP,11,91.64
STU752,English Literature and Composition AP,11,94.82
STU752,Spanish IV Honors,11,98.43
STU752,Calculus AB AP,11,90.7
STU752,Biology AP,11,92.95
STU752,European History AP,11,91.8
STU752,AP Seminar (Capstone Year 1),11,93.7
STU86,English Language and Composition AP,11,89.4
STU86,Spanish IV,11,89.19
STU86,Pre-Calculus,11,93.83
STU86,Computer Science A AP,11,77.64
STU86,Anatomy and Physiology Honors,11,90.46
STU86,Government and Politics: United States AP,11,84.17
STU642,English Literature and Composition AP,11,92.37
STU642,Spanish IV Honors,11,98.89
STU642,Pre-Calculus Honors,11,94.69
STU642,Biology AP,11,97.2
STU642,Psychology AP,11,95.4
STU642,European History AP,11,97.8
STU446,English Literature and Composition AP,11,95.96
STU446,Spanish IV Honors,11,99.44
STU446,Calculus AB AP,11,95.13
STU446,Biology AP,11,99.4
STU446,European History AP,11,97.68
STU446,Government and Politics: United States AP,11,99.43
STU816,English Literature and Composition AP,11,94.23
STU816,French III Honors,11,96.09
STU816,Pre-Calculus Honors,11,97.15
STU816,Computer Science A AP,11,95.95
STU816,Biology Honors,11,99.76
STU816,Astronomy Honors,11,98.57
STU816,World History AP,11,100.82
STU620,English Literature and Composition AP,11,93.38
STU620,Spanish IV,11,91.71
STU620,Pre-Calculus Honors,11,87.86
STU620,Computer Science A AP,11,95.38
STU620,Biology AP,11,92.99
STU620,AP Seminar (Capstone Year 1),11,87.31
STU557,English Literature and Composition AP,11,90.85
STU557,Chinese Language and Culture AP,11,97.07
STU557,Statistics AP,11,95.06
STU557,Calculus AB AP,11,92.52
STU557,Data Structures Post-AP,11,87.4
STU557,Physics I AP,11,91.39
STU557,Microeconomics AP,11,91.64
STU276,English Literature and Composition AP,11,87.37
STU276,Music Theory AP,11,97.46
STU276,Spanish IV,11,93.27
STU276,Pre-Calculus,11,93.62
STU276,Marine Science Honors,11,95.03
STU276,Psychology AP,11,86.23
STU255,English Literature and Composition AP,11,87.03
STU255,Spanish IV Honors,11,96.79
STU255,Pre-Calculus,11,92.71
STU255,Marine Science Honors,11,92.79
STU255,AP Seminar (Capstone Year 1),11,90
STU93,English Language and Composition AP,11,92.11
STU93,Studio Art 2-D Design AP,11,97
STU93,Spanish IV,11,90.03
STU93,Pre-Calculus,11,94.96
STU93,Environmental Science AP,11,88.66
STU93,United States History AP,11,80.34
STU93,Government and Politics: United States AP,11,91.11
STU401,English Literature and Composition AP,11,96.76
STU401,Studio Art 2-D Design AP,11,97.13
STU401,Spanish Literature and Culture AP,11,98.36
STU401,Calculus BC AP,11,98.35
STU401,Data Structures Post-AP,11,97.75
STU401,Chemistry AP,11,99.19
STU401,Microeconomics AP,11,97.51
STU600,English Literature and Composition AP,11,95.3
STU600,Chinese IV Honors,11,97.42
STU600,Calculus AB AP,11,87.7
STU600,Biology AP,11,93.97
STU600,Anatomy and Physiology Honors,11,96.7
STU600,European History AP,11,95.61
STU600,Microeconomics AP,11,93.06
STU131,English Literature and Composition AP,11,97.59
STU131,Studio Art 2-D Design AP,11,97.57
STU131,Spanish IV Honors,11,99.12
STU131,Calculus AB AP,11,93.16
STU131,Biology AP,11,93.09
STU131,Government and Politics: United States AP,11,98.33
STU131,Psychology Research and Applications Post-AP,11,100
STU602,English Language and Composition AP,11,92.59
STU602,Spanish III,11,92.85
STU602,Pre-Calculus,11,92.68
STU602,Environmental Science AP,11,93.19
STU602,United States History AP,11,92.97
STU602,Government and Politics: United States AP,11,87.78
STU858,English Language and Composition AP,11,93.25
STU858,Talented Writers Program I Honors,11,90.15
STU858,Studio Art Drawing AP,11,94.83
STU858,Art History AP,11,93.96
STU858,Chinese Language and Culture AP,11,94.65
STU858,Pre-Calculus,11,83.29
STU858,Anatomy and Physiology Honors,11,88.44
STU360,English Literature and Composition AP,11,90.1
STU360,Spanish IV Honors,11,88.33
STU360,Pre-Calculus Honors,11,89.15
STU360,Data Structures Post-AP,11,80.83
STU360,Physics I AP,11,83.02
STU360,Psychology AP,11,86
STU360,European History AP,11,88.87
STU200,English Literature and Composition AP,11,90.35
STU200,Studio Art 3-D Design AP,11,96.83
STU200,Art History AP,11,95.68
STU200,Chinese IV Honors,11,93.06
STU200,Pre-Calculus,11,95.69
STU200,Biology AP,11,90.08
STU161,English Literature and Composition AP,11,95.54
STU161,Studio Art 3-D Design AP,11,97.8
STU161,French IV Honors,11,92.8
STU161,Pre-Calculus Honors,11,90.07
STU161,Biology AP,11,92.85
STU161,Anatomy and Physiology Honors,11,96.77
STU161,Psychology AP,11,95.43
STU187,English Literature and Composition AP,11,95.89
STU187,Spanish Language and Culture AP (for Heritage Speakers),11,95.27
STU187,Calculus AB AP,11,97.45
STU187,Data Structures Post-AP,11,97.45
STU187,Biology AP,11,97.18
STU187,Microeconomics AP,11,96.01
STU566,English Literature and Composition AP,11,93.88
STU566,Spanish IV Honors,11,99.38
STU566,Pre-Calculus Honors,11,95.94
STU566,Biology AP,11,93.04
STU566,Psychology AP,11,96.81
STU566,European History AP,11,96.8
STU466,English Literature and Composition AP,11,92.37
STU466,Spanish IV,11,89.39
STU466,Pre-Calculus Honors,11,89.38
STU466,Environmental Science AP,11,92.56
STU466,Psychology AP,11,92.91
STU466,European History AP,11,93.57
STU2,English Language and Composition AP,11,89.33
STU2,Studio Art 3-D Design AP,11,95.49
STU2,Spanish IV,11,90.76
STU2,Pre-Calculus,11,83.83
STU2,Marine Science Honors,11,91.04
STU2,Psychology AP,11,78.12
STU251,English Language and Composition AP,11,93.7
STU251,Spanish IV,11,93.32
STU251,Pre-Calculus,11,93.53
STU251,Marine Science Honors,11,94.91
STU251,Government and Politics: United States AP,11,90.2
STU229,English Language and Composition AP,11,87.47
STU229,Spanish III,11,89.93
STU229,Pre-Calculus,11,86.87
STU229,Marine Science Honors,11,97.6
STU229,Psychology AP,11,83.31
STU229,International Relations Honors,11,92.56
STU229,Social Entrepreneurship II Advanced,11,93.42
STU758,English Literature and Composition AP,11,93.86
STU758,Spanish IV Honors,11,98.43
STU758,Pre-Calculus Honors,11,92.29
STU758,Biology AP,11,91.43
STU758,Government and Politics: United States AP,11,96.51
STU758,AP Seminar (Capstone Year 1),11,95.93
STU758,Social Entrepreneurship II Advanced,11,96.47
STU473,English Language and Composition AP,11,83.42
STU473,Studio Art 3-D Design AP,11,92.8
STU473,Art History AP,11,92.01
STU473,Spanish IV,11,82.93
STU473,Pre-Calculus,11,85.08
STU473,Marine Science Honors,11,95.39
STU204,English Language and Composition AP,11,90.3
STU204,Studio Art 3-D Design AP,11,96.22
STU204,Chinese IV Honors,11,85.29
STU204,Pre-Calculus,11,82.48
STU204,Marine Science Honors,11,93.86
STU204,Anatomy and Physiology Honors,11,85.2
STU204,Psychology AP,11,83.28
STU525,English Literature and Composition AP,11,92.4
STU525,Music Theory AP,11,95.17
STU525,Spanish IV,11,86.77
STU525,Calculus I Honors,11,94.95
STU525,Anatomy and Physiology Honors,11,90.43
STU525,Psychology AP,11,88.83
STU36,English Language and Composition AP,11,92.69
STU36,Studio Art 2-D Design AP,11,95.52
STU36,Spanish IV Honors,11,96.06
STU36,Pre-Calculus,11,94.51
STU36,Environmental Science AP,11,91.66
STU36,Psychology AP,11,87.15
STU36,European History AP,11,95.45
STU105,English Literature and Composition AP,11,92.98
STU105,Spanish IV Honors,11,97.93
STU105,Pre-Calculus,11,96.7
STU105,Computer Science Principles AP,11,94.9
STU105,Environmental Science AP,11,93.15
STU105,European History AP,11,95.58
STU105,Government and Politics: United States AP,11,96
STU179,English Language and Composition AP,11,89.68
STU179,Studio Art 2-D Design AP,11,95.57
STU179,Spanish IV Honors,11,92.29
STU179,Pre-Calculus,11,88.23
STU179,Marine Science Honors,11,94.1
STU179,United States History AP,11,82.82
STU179,Government and Politics: United States AP,11,86.79
STU633,English Literature and Composition AP,11,97.18
STU633,Studio Art Drawing AP,11,97
STU633,Art History AP,11,98.09
STU633,Spanish IV Honors,11,98.24
STU633,Pre-Calculus,11,96.63
STU633,Environmental Science AP,11,93.98
STU101,English Literature and Composition AP,11,91.18
STU101,Studio Art 3-D Design AP,11,98.66
STU101,Spanish IV Honors,11,90.07
STU101,Pre-Calculus,11,93.55
STU101,Environmental Science AP,11,92.63
STU101,European History AP,11,94.79
STU101,AP Seminar (Capstone Year 1),11,91.57
STU394,English Literature and Composition AP,11,91.7
STU394,Spanish IV Honors,11,97.6
STU394,Calculus AB AP,11,94.92
STU394,Computer Science A AP,11,95.92
STU394,Biology AP,11,95.44
STU394,Psychology AP,11,91.79
STU394,European History AP,11,90.56
STU499,English Language and Composition AP,11,96.42
STU499,Spanish IV,11,96.2
STU499,Pre-Calculus Honors,11,89.68
STU499,Computer Science Principles AP,11,96.49
STU499,Environmental Science AP,11,98.05
STU499,Social Entrepreneurship II Advanced,11,97.45
STU128,English Language and Composition AP,11,90.49
STU128,Spanish IV,11,88.94
STU128,Pre-Calculus Honors,11,84.75
STU128,Computer Science Principles AP,11,96.52
STU128,Environmental Science AP,11,88.27
STU128,European History AP,11,87.17
STU570,English Literature and Composition AP,11,90.12
STU570,Spanish IV Honors,11,93.35
STU570,Pre-Calculus Honors,11,89.51
STU570,Environmental Science AP,11,94.79
STU570,Marine Science Honors,11,98.21
STU570,European History AP,11,90.76
STU430,English Language and Composition AP,11,87.68
STU430,Studio Art 3-D Design AP,11,92.68
STU430,Spanish IV,11,85.69
STU430,Pre-Calculus,11,81.53
STU430,Marine Science Honors,11,94.53
STU430,European History AP,11,82.97
STU154,English Language and Composition AP,11,93.77
STU154,Studio Art 3-D Design AP,11,97.56
STU154,Spanish IV Honors,11,96.96
STU154,Pre-Calculus Honors,11,85.86
STU154,Marine Science Honors,11,94.67
STU154,Psychology AP,11,88.67
STU282,English Language and Composition AP,11,88.29
STU282,Spanish IV,11,81.85
STU282,Pre-Calculus,11,83.11
STU282,Computer Science Principles AP,11,89.22
STU282,Anatomy and Physiology Honors,11,87.15
STU282,Psychology AP,11,75.64
STU18,English Literature and Composition AP,11,91.79
STU18,Spanish IV Honors,11,98.43
STU18,Pre-Calculus Honors,11,88.45
STU18,Biology AP,11,94.98
STU18,Psychology AP,11,92.11
STU18,AP Seminar (Capstone Year 1),11,89.54
STU687,English Literature and Composition AP,11,94.53
STU687,Art History AP,11,98.4
STU687,Spanish Literature and Culture AP,11,95.94
STU687,French IV Honors,11,93.94
STU687,Pre-Calculus Honors,11,95.51
STU687,Environmental Science AP,11,94.93
STU687,European History AP,11,94.07
STU669,English Literature and Composition AP,11,95.1
STU669,Chinese IV Honors,11,97.78
STU669,Calculus AB AP,11,97.39
STU669,Data Structures Post-AP,11,98.8
STU669,Biology AP,11,97.31
STU669,Science Research II Advanced,11,98
STU669,Government and Politics: United States AP,11,95.9
STU828,English Language and Composition AP,11,91.09
STU828,Chinese IV Honors,11,85.34
STU828,Pre-Calculus Honors,11,81.7
STU828,Environmental Science AP,11,90.14
STU828,Psychology AP,11,84.81
STU828,European History AP,11,90.2
STU75,English Literature and Composition AP,11,91.6
STU75,Spanish IV,11,92.41
STU75,Calculus AB AP,11,94.16
STU75,Physics I AP,11,95.31
STU75,Government and Politics: United States AP,11,92.96
STU75,Microeconomics AP,11,95.2
STU488,English Literature and Composition AP,11,93.18
STU488,Spanish IV Honors,11,97.06
STU488,Pre-Calculus Honors,11,90.07
STU488,Biology AP,11,95.29
STU488,Environmental Science AP,11,94.82
STU488,Psychology AP,11,93.06
STU488,Government and Politics: United States AP,11,92.79
STU527,English Literature and Composition AP,12,88.34
STU527,Spanish IV,12,82.12
STU527,Calculus I Honors,12,84.97
STU527,Environmental Science AP,12,84.09
STU527,European History AP,12,79.1
STU87,English Literature and Composition AP,12,90.77
STU87,Seminar in Visual Arts Post-AP,12,94.16
STU87,Spanish Language and Culture AP,12,89.84
STU87,Statistics AP,12,89.4
STU87,Environmental Science AP,12,84.47
STU87,Psychology AP,12,84.86
STU51,English Literature and Composition AP,12,93.74
STU51,Spanish Language and Culture AP,12,94.45
STU51,Calculus AB AP,12,89.95
STU51,Environmental Science AP,12,94.95
STU51,International Relations Honors,12,97.21
STU51,Microeconomics AP,12,93.62
STU52,Women Writers Post-AP,12,96.27
STU52,Spanish Language and Culture AP,12,95.8
STU52,Multivariable Calculus Post-AP,12,95.2
STU52,Artificial Intelligence Post-AP,12,97.18
STU52,Physics C AP: Mechanics,12,95.1
STU52,Science Research III Advanced,12,99
STU52,"Philosophy, Politics, and Economics Post-AP",12,95.76
STU358,English Literature and Composition AP,12,93.24
STU358,Spanish Language and Culture AP,12,95.2
STU358,Calculus I Honors,12,97.56
STU358,Biology AP,12,87.7
STU358,European History AP,12,95.07
STU454,Mythology Classical and World Literature Post-AP,12,95.08
STU454,Art History AP,12,98.23
STU454,Spanish: 20th Century Latin American Literature Post-AP,12,97.67
STU454,Calculus AB AP,12,90.25
STU454,Biology AP,12,86.56
STU454,European History AP,12,97.39
STU454,Microeconomics AP,12,90.1
STU143,English Literature and Composition AP,12,93.93
STU143,Spanish V Honors,12,93.52
STU143,Statistics AP,12,89.05
STU143,Calculus I Honors,12,93.85
STU143,Anatomy and Physiology Honors,12,90.89
STU143,Government and Politics: United States AP,12,90.32
STU689,English Literature and Composition AP,12,86.52
STU689,Spanish Language and Culture AP,12,94.01
